Document, Word, Count
1, 2578, 1
1, 834, 1
1, 1290, 1
1, 3142, 1
1, 4475, 1
1, 1552, 1
1, 5731, 4
1, 4212, 3
1, 5923, 2
1, 5088, 1
1, 3167, 2
1, 5423, 2
1, 6195, 1
1, 4430, 7
1, 7211, 2
1, 5361, 1
1, 4812, 1
1, 40, 2
1, 6308, 1
1, 781, 1
1, 7420, 2
1, 6362, 2
1, 3362, 1
1, 3191, 1
1, 5339, 2
1, 4825, 1
1, 5756, 2
1, 6101, 3
1, 5224, 13
1, 1263, 3
1, 163, 1
1, 3885, 1
1, 7427, 1
1, 563, 2
1, 4499, 1
1, 1590, 1
1, 6902, 13
1, 1035, 1
1, 1406, 1
1, 6859, 1
1, 6523, 10
1, 2014, 3
1, 2506, 2
1, 6995, 1
1, 4642, 1
1, 6005, 1
1, 1082, 1
1, 939, 1
1, 1285, 1
1, 3789, 1
1, 1663, 1
1, 2715, 1
1, 5191, 2
1, 3705, 9
1, 1106, 2
1, 3608, 1
1, 1699, 2
1, 2159, 1
1, 4728, 5
1, 229, 7
1, 4291, 3
1, 4055, 1
1, 4610, 1
1, 831, 3
1, 644, 1
1, 3921, 2
1, 3130, 4
1, 4234, 1
1, 4216, 1
1, 3312, 2
1, 5379, 4
1, 6039, 20
1, 5178, 10
1, 6027, 2
1, 1498, 3
1, 4237, 1
1, 7323, 1
1, 3623, 2
1, 1980, 1
1, 147, 1
1, 3060, 1
1, 6192, 3
1, 1900, 1
1, 723, 1
1, 1333, 3
1, 1216, 3
1, 7146, 6
1, 4943, 2
1, 5769, 5
1, 6910, 1
1, 1930, 1
1, 257, 1
1, 5704, 2
1, 4559, 1
1, 3541, 3
1, 712, 1
1, 2174, 4
1, 3949, 1
1, 6975, 4
1, 1345, 1
1, 603, 3
1, 3065, 1
1, 2405, 3
1, 6158, 3
1, 6963, 3
1, 1942, 1
1, 2064, 2
1, 6597, 8
1, 3473, 2
1, 6529, 2
1, 6094, 1
1, 5003, 8
1, 7112, 2
1, 94, 1
1, 899, 1
1, 5889, 4
1, 6862, 4
1, 4913, 4
1, 3819, 1
1, 5494, 2
1, 5332, 1
1, 571, 1
1, 4582, 2
1, 4282, 1
1, 4558, 1
1, 2572, 7
1, 6917, 1
1, 6522, 1
1, 2958, 3
1, 7219, 1
1, 4648, 3
1, 3338, 2
1, 6497, 5
1, 7186, 17
1, 4413, 3
1, 3408, 2
1, 7143, 13
1, 486, 1
1, 4643, 1
1, 3172, 7
1, 1049, 5
1, 5489, 1
1, 1210, 2
1, 2760, 2
1, 217, 3
1, 5141, 1
1, 2831, 3
1, 1112, 4
1, 7215, 1
1, 2411, 1
1, 1341, 1
1, 6179, 1
1, 7012, 2
1, 5868, 1
1, 2268, 9
1, 7216, 1
1, 3641, 2
1, 2637, 1
1, 3583, 2
1, 4470, 1
1, 919, 10
1, 1740, 1
1, 1924, 2
1, 5490, 1
1, 6813, 1
1, 5917, 2
1, 4503, 2
1, 1955, 1
1, 1053, 5
1, 1043, 2
1, 7285, 1
1, 2945, 2
1, 4274, 2
1, 1823, 1
1, 5147, 2
1, 5538, 13
1, 6198, 1
1, 2748, 1
1, 5199, 1
1, 555, 6
1, 5395, 2
1, 4683, 1
1, 2641, 1
1, 5568, 3
1, 7090, 1
1, 4350, 5
1, 6175, 3
1, 5739, 1
1, 7408, 1
1, 6113, 1
1, 3226, 1
1, 4776, 1
1, 4987, 1
1, 708, 1
1, 491, 2
1, 4790, 1
1, 1369, 2
1, 130, 8
1, 3601, 3
1, 5464, 6
1, 3425, 3
1, 2559, 2
1, 2797, 2
1, 2861, 2
1, 5957, 3
1, 861, 9
1, 488, 1
1, 6545, 1
1, 3285, 1
1, 6740, 12
1, 6312, 1
1, 6092, 8
1, 103, 3
1, 1750, 1
1, 6412, 2
1, 3357, 1
1, 3524, 1
1, 3984, 1
1, 3345, 2
1, 2170, 1
1, 308, 1
1, 2543, 1
1, 4760, 3
1, 6664, 1
1, 7366, 1
1, 4708, 3
1, 6647, 2
1, 1554, 6
1, 6280, 1
1, 4814, 1
1, 1596, 2
1, 6767, 4
1, 3027, 2
1, 2928, 1
1, 6387, 1
1, 2149, 1
1, 5488, 2
1, 981, 1
1, 1103, 1
1, 1461, 1
1, 2535, 1
1, 6343, 1
1, 3912, 1
1, 6687, 3
1, 5554, 2
1, 450, 5
1, 7409, 2
1, 1402, 11
1, 6259, 1
1, 2166, 2
1, 6249, 1
1, 2735, 1
1, 4224, 1
1, 12, 3
1, 3196, 3
1, 4042, 1
1, 1905, 2
1, 2361, 12
1, 4064, 4
1, 4455, 1
1, 7411, 1
1, 7050, 1
1, 2635, 4
1, 1172, 1
1, 6108, 2
1, 4421, 4
1, 7057, 5
1, 869, 4
1, 4484, 1
1, 4280, 2
1, 5882, 1
1, 1379, 6
1, 5499, 1
1, 2709, 8
1, 1757, 6
1, 4088, 15
1, 2655, 2
1, 20, 4
1, 3678, 1
1, 5067, 1
1, 6418, 1
1, 4473, 1
1, 5914, 8
1, 4900, 1
1, 700, 1
1, 2758, 29
1, 5684, 3
1, 4457, 8
1, 2676, 7
1, 3325, 3
1, 2673, 1
1, 373, 1
1, 2354, 1
1, 5559, 1
1, 1702, 1
1, 3735, 1
1, 6569, 1
1, 638, 1
1, 840, 1
1, 523, 1
1, 5602, 2
1, 513, 13
1, 3550, 2
1, 6731, 2
1, 6959, 2
1, 5066, 1
1, 4471, 1
1, 5673, 1
1, 437, 2
1, 3436, 1
1, 302, 1
1, 3573, 1
1, 3910, 3
1, 6898, 1
1, 4207, 1
1, 155, 1
1, 6044, 2
1, 944, 1
1, 3547, 3
1, 4618, 1
1, 2154, 2
1, 4512, 3
1, 3195, 1
1, 5334, 1
1, 1595, 1
1, 2136, 1
1, 31, 1
1, 1982, 3
1, 918, 2
1, 3461, 1
1, 749, 2
1, 372, 3
1, 5747, 2
1, 4756, 1
1, 5266, 2
1, 6951, 2
1, 5553, 1
1, 7158, 1
1, 4509, 2
1, 4050, 12
1, 3991, 1
1, 1240, 1
1, 2384, 1
1, 5912, 1
1, 1994, 5
1, 2151, 2
1, 1804, 1
1, 7297, 11
1, 2201, 7
1, 2073, 2
1, 2473, 1
1, 3270, 2
1, 3672, 2
1, 2901, 6
1, 2575, 2
1, 7233, 2
1, 4068, 7
1, 363, 5
1, 2554, 2
1, 1217, 1
1, 4516, 1
1, 3215, 1
1, 5885, 3
1, 7302, 2
1, 4759, 2
1, 426, 1
1, 6821, 3
1, 6181, 1
1, 893, 1
1, 7355, 5
1, 4735, 1
1, 6442, 1
1, 5355, 1
1, 1697, 2
1, 7009, 2
1, 2889, 3
1, 5324, 1
1, 6059, 1
1, 922, 1
1, 3162, 1
1, 3612, 1
1, 2832, 2
1, 1284, 6
1, 2274, 1
1, 5659, 13
1, 6657, 1
1, 6341, 5
1, 5634, 1
1, 6559, 4
1, 6011, 1
1, 4659, 2
1, 2121, 1
1, 5144, 4
1, 1793, 2
1, 6680, 1
1, 4663, 2
1, 1586, 1
1, 2291, 1
1, 5705, 1
1, 6453, 2
1, 6334, 2
1, 3788, 9
1, 6792, 1
1, 1040, 1
1, 6302, 1
1, 4777, 2
1, 794, 13
1, 2416, 3
1, 3626, 1
1, 5820, 1
1, 1218, 1
1, 3649, 1
1, 1713, 2
1, 3746, 1
1, 5816, 4
1, 924, 1
1, 5272, 1
1, 268, 3
1, 5374, 3
1, 6484, 1
1, 3296, 1
1, 7284, 1
1, 8, 2
1, 5085, 8
1, 3097, 2
1, 5665, 1
1, 2141, 1
1, 6446, 1
1, 3790, 1
1, 368, 2
1, 1190, 3
1, 1850, 1
1, 1297, 1
1, 6154, 1
1, 1880, 1
1, 4989, 13
1, 6041, 1
1, 3440, 1
1, 1224, 2
1, 808, 2
1, 1752, 1
1, 6632, 1
1, 4908, 4
1, 5519, 5
1, 3127, 3
1, 2443, 1
1, 770, 2
1, 769, 3
1, 948, 22
1, 1291, 1
1, 5130, 1
1, 3532, 1
1, 613, 11
1, 5976, 1
1, 591, 3
1, 3293, 2
1, 1638, 1
1, 87, 1
1, 6595, 3
1, 5931, 7
1, 4568, 1
1, 2337, 1
1, 5163, 2
1, 4024, 1
1, 5617, 1
1, 1745, 1
1, 1710, 1
1, 4467, 1
1, 4556, 3
1, 2118, 6
1, 6961, 2
1, 4340, 5
1, 3010, 1
1, 4159, 2
1, 4058, 6
1, 7287, 3
1, 274, 1
1, 5534, 1
1, 3350, 1
1, 3744, 1
1, 4402, 1
1, 6765, 1
1, 2984, 1
1, 843, 1
1, 3771, 1
1, 6287, 3
1, 439, 2
1, 5956, 1
1, 3221, 2
1, 3488, 1
1, 4303, 1
1, 6612, 1
1, 434, 2
1, 1662, 1
1, 4305, 1
1, 979, 2
1, 1581, 1
1, 6398, 1
1, 1896, 3
1, 3327, 4
1, 4661, 4
1, 6532, 5
1, 1352, 2
1, 4646, 1
1, 4403, 5
1, 6690, 1
1, 7290, 3
1, 6593, 1
1, 4161, 4
1, 940, 4
1, 1255, 2
1, 210, 2
1, 735, 1
1, 333, 2
1, 4957, 4
1, 1360, 1
1, 5778, 1
1, 3978, 1
1, 7010, 1
1, 5996, 1
1, 955, 5
1, 6186, 1
1, 5680, 2
1, 1266, 1
1, 3781, 1
1, 681, 2
1, 1698, 33
1, 3780, 15
1, 1907, 8
1, 5518, 1
1, 6524, 1
1, 5879, 3
1, 3734, 1
1, 2393, 1
1, 4945, 2
1, 6210, 1
1, 7330, 1
1, 6440, 1
1, 2767, 1
1, 5097, 1
1, 4144, 5
1, 1191, 2
1, 3333, 2
1, 4576, 1
1, 1410, 1
1, 42, 1
1, 5703, 1
1, 3389, 1
1, 5313, 1
1, 5552, 1
1, 1557, 1
1, 5933, 1
1, 3634, 1
1, 167, 8
1, 4229, 4
1, 6404, 1
1, 6435, 1
1, 4903, 1
1, 3454, 2
1, 1818, 4
1, 1817, 2
1, 494, 3
1, 3545, 1
1, 2557, 1
1, 6694, 1
1, 5031, 1
1, 1989, 5
1, 2321, 1
1, 4057, 1
1, 4491, 1
1, 71, 3
1, 3622, 1
1, 2592, 4
1, 4829, 1
1, 3923, 1
1, 577, 1
1, 4190, 2
1, 5532, 6
1, 6526, 9
1, 6908, 2
1, 6933, 1
1, 6040, 1
1, 3840, 1
1, 2153, 2
1, 5893, 4
1, 2633, 1
1, 75, 3
1, 916, 2
1, 1822, 12
1, 1339, 2
1, 6900, 3
1, 2930, 1
1, 4821, 1
1, 2634, 1
1, 6475, 1
1, 4304, 1
1, 1230, 1
1, 6234, 1
1, 4586, 1
1, 4506, 7
1, 62, 2
1, 6992, 1
1, 4877, 1
1, 1183, 1
1, 740, 3
1, 2095, 1
1, 1193, 2
1, 2949, 4
1, 5392, 1
1, 6981, 1
1, 125, 1
1, 2597, 1
1, 5978, 1
1, 141, 9
1, 6619, 1
1, 2532, 1
1, 805, 3
1, 1948, 4
1, 5456, 1
1, 2380, 1
1, 6267, 1
1, 7339, 1
1, 5228, 1
1, 2892, 1
1, 6920, 2
1, 407, 1
1, 1169, 5
1, 1416, 1
1, 1059, 1
1, 4851, 1
1, 6047, 1
1, 5079, 2
1, 7258, 1
1, 346, 1
1, 6723, 4
1, 1139, 2
1, 4688, 1
1, 3303, 1
1, 1866, 1
1, 41, 1
1, 2910, 1
1, 2093, 3
1, 756, 2
1, 7159, 1
1, 6121, 1
1, 2038, 11
1, 1520, 1
1, 1338, 2
1, 2956, 1
1, 2372, 1
1, 6237, 4
1, 2040, 1
1, 2860, 1
1, 5362, 1
1, 2534, 2
1, 2485, 2
1, 4518, 1
1, 151, 2
1, 4020, 1
1, 495, 2
1, 2849, 2
1, 1208, 2
1, 1378, 2
1, 3918, 1
1, 886, 1
1, 4939, 2
1, 4299, 6
1, 3899, 2
1, 2711, 1
1, 3230, 1
1, 1871, 1
1, 1158, 1
1, 5757, 1
1, 3021, 1
1, 271, 1
1, 3419, 1
1, 4230, 2
1, 991, 1
1, 2089, 2
1, 6507, 1
1, 1464, 1
1, 3104, 1
1, 249, 2
1, 6415, 4
1, 480, 2
1, 6672, 2
1, 5682, 1
1, 7030, 1
1, 2090, 3
1, 3427, 2
1, 4483, 1
1, 697, 1
1, 6774, 1
1, 3503, 2
1, 7103, 2
1, 1074, 3
1, 631, 3
1, 4741, 4
1, 504, 1
1, 3876, 1
1, 4386, 2
1, 6735, 1
1, 1387, 4
1, 1400, 3
1, 5309, 5
1, 5671, 1
1, 1657, 1
1, 2789, 3
1, 6697, 1
1, 247, 2
1, 2893, 1
1, 5772, 2
1, 3321, 1
1, 5134, 2
1, 5, 1
1, 4037, 1
1, 809, 1
1, 1123, 1
1, 2936, 2
1, 4738, 5
1, 4958, 2
1, 2217, 2
1, 5573, 3
1, 4067, 1
1, 3953, 3
1, 1119, 6
1, 704, 12
1, 1013, 16
1, 7428, 3
1, 4196, 3
1, 4077, 1
1, 4363, 4
1, 3346, 2
1, 592, 1
1, 4132, 1
1, 7361, 1
1, 6971, 3
1, 3822, 1
1, 5054, 1
1, 2410, 1
1, 4585, 1
1, 7396, 8
1, 4228, 1
1, 4782, 4
1, 1705, 2
1, 734, 1
1, 6069, 2
1, 6887, 2
1, 3595, 1
1, 349, 1
1, 1918, 1
1, 4605, 1
1, 7160, 3
1, 1500, 1
1, 1465, 1
1, 7087, 1
1, 4097, 6
1, 3184, 1
1, 1852, 1
1, 5799, 6
1, 4575, 1
1, 1675, 3
1, 5791, 1
1, 2119, 1
1, 3535, 1
1, 5970, 1
1, 2950, 1
1, 2774, 1
1, 3335, 1
1, 1693, 1
1, 5222, 1
1, 1518, 1
1, 1854, 1
1, 4100, 7
1, 1023, 3
1, 2243, 1
1, 3299, 3
1, 201, 3
1, 3077, 2
1, 1939, 4
1, 5185, 1
1, 4933, 2
1, 2308, 1
1, 643, 2
1, 3242, 1
1, 2310, 1
1, 263, 2
1, 246, 1
1, 1390, 1
1, 5312, 1
1, 4168, 1
1, 3140, 1
1, 7195, 5
1, 5650, 3
1, 3566, 1
1, 6223, 1
1, 5024, 6
1, 2924, 1
1, 3414, 1
1, 1121, 1
1, 3478, 1
1, 5247, 1
1, 492, 1
1, 4882, 2
1, 5833, 10
1, 4529, 2
1, 5105, 2
1, 3714, 1
1, 1577, 1
1, 5070, 6
1, 1203, 1
1, 1886, 1
1, 1826, 2
1, 2922, 1
1, 2420, 1
1, 6872, 1
1, 2297, 1
1, 3574, 1
1, 1763, 6
1, 476, 1
1, 1102, 1
1, 2538, 1
1, 5555, 1
1, 7028, 8
1, 1445, 1
1, 2622, 1
1, 1949, 1
1, 1997, 1
1, 5619, 1
1, 128, 1
1, 5434, 7
1, 2010, 1
1, 2883, 1
1, 6810, 1
1, 7204, 2
1, 2933, 1
1, 4391, 1
1, 5306, 1
1, 1999, 3
1, 2135, 1
1, 3970, 1
1, 6316, 1
1, 1800, 5
1, 5959, 1
1, 971, 4
1, 5773, 7
1, 5948, 20
1, 7124, 1
1, 832, 3
1, 5479, 1
1, 113, 1
1, 4488, 1
1, 1292, 2
1, 2181, 1
1, 6215, 1
1, 2992, 3
1, 164, 1
1, 3071, 2
1, 4140, 1
1, 790, 2
1, 6685, 13
1, 6983, 1
1, 7277, 1
1, 3059, 1
1, 3274, 3
1, 1028, 1
1, 2994, 3
1, 4080, 30
1, 2199, 1
1, 785, 2
1, 233, 6
1, 1888, 1
1, 730, 1
1, 1385, 1
1, 3945, 2
1, 5960, 1
1, 3103, 8
1, 7390, 2
1, 4594, 1
1, 5738, 3
1, 5010, 1
1, 5448, 1
1, 3695, 3
1, 1963, 1
1, 2920, 2
1, 3049, 3
1, 5445, 2
1, 2951, 2
1, 5108, 1
1, 7119, 1
1, 3825, 1
1, 277, 4
1, 6630, 4
1, 4745, 1
1, 6023, 1
1, 99, 1
1, 4122, 1
1, 4401, 2
1, 6512, 1
1, 1926, 1
1, 2847, 1
1, 2351, 1
1, 5095, 1
1, 5715, 8
1, 4917, 1
1, 6676, 5
1, 7311, 3
1, 6455, 1
1, 6984, 2
1, 6325, 4
1, 4166, 2
1, 1163, 2
1, 6284, 1
1, 4347, 1
1, 1340, 3
1, 6017, 1
1, 6226, 1
1, 6663, 1
1, 6877, 1
1, 3444, 1
1, 2284, 1
1, 5842, 1
1, 3614, 1
1, 6575, 3
1, 5973, 1
1, 2052, 1
1, 364, 1
1, 6419, 1
1, 3724, 1
1, 6655, 1
1, 5238, 2
1, 5028, 12
1, 226, 15
1, 824, 2
1, 4874, 1
1, 5360, 6
1, 1723, 1
1, 123, 2
1, 6473, 1
1, 3562, 10
1, 1615, 1
1, 5229, 36
1, 2144, 2
1, 2952, 1
1, 5780, 1
1, 2171, 5
1, 172, 1
1, 3924, 1
1, 4241, 2
1, 2903, 2
1, 4635, 3
1, 1622, 1
1, 4649, 1
1, 6996, 2
1, 216, 1
1, 336, 1
1, 2196, 2
1, 4530, 1
1, 4495, 1
1, 1643, 3
1, 51, 1
1, 3937, 2
1, 6741, 1
1, 98, 1
1, 5985, 1
1, 3680, 1
1, 510, 1
1, 5186, 6
1, 1014, 1
1, 5540, 3
1, 2117, 1
1, 5578, 1
1, 3557, 1
1, 2037, 11
1, 4564, 1
1, 744, 1
1, 954, 1
1, 1692, 1
1, 1265, 7
1, 3638, 1
1, 6170, 2
1, 3131, 1
1, 2230, 1
1, 117, 2
1, 4876, 3
1, 260, 1
1, 594, 1
1, 637, 1
1, 1122, 2
1, 2582, 4
1, 6116, 2
1, 5131, 12
1, 3688, 1
1, 319, 2
1, 6134, 6
1, 6916, 2
1, 3269, 1
1, 1267, 3
1, 1600, 2
1, 1935, 6
1, 1012, 2
1, 2005, 1
1, 6103, 1
1, 6911, 2
1, 5175, 1
1, 7175, 1
1, 6558, 1
1, 4093, 1
1, 3129, 1
1, 2993, 7
1, 684, 2
1, 1110, 1
1, 7382, 1
1, 2772, 2
1, 6901, 1
1, 2287, 5
1, 5507, 3
1, 5531, 2
1, 2156, 1
1, 4904, 1
1, 6156, 1
1, 6637, 1
1, 1061, 2
1, 2216, 2
1, 5335, 1
1, 2373, 1
1, 276, 1
1, 4664, 9
1, 2122, 2
1, 6978, 1
1, 1592, 1
1, 2076, 1
1, 5242, 1
1, 1370, 3
1, 5887, 3
1, 3157, 1
1, 5723, 1
1, 1401, 1
1, 4383, 3
1, 7096, 1
1, 1375, 2
1, 1938, 2
1, 3265, 1
1, 5244, 2
1, 4608, 1
1, 3670, 3
1, 651, 4
1, 6423, 1
1, 2226, 38
1, 1368, 10
1, 5380, 3
1, 5236, 2
1, 2131, 1
1, 1605, 3
1, 4787, 14
1, 1279, 4
1, 2433, 1
1, 7254, 2
1, 4362, 2
1, 4845, 1
1, 413, 1
1, 5951, 1
1, 1925, 16
1, 2528, 1
1, 4453, 5
1, 2968, 1
1, 3342, 3
1, 5447, 1
1, 3123, 1
1, 6950, 1
1, 5012, 1
1, 4567, 1
1, 539, 1
1, 4970, 1
1, 5264, 8
1, 1604, 1
1, 5171, 1
1, 7031, 1
1, 2466, 1
1, 747, 1
1, 2804, 3
1, 2848, 2
1, 5084, 1
1, 1802, 1
1, 4485, 1
1, 254, 1
1, 2810, 1
1, 4129, 3
1, 3530, 2
1, 3512, 1
1, 2164, 1
1, 142, 1
1, 6970, 12
1, 2418, 2
1, 4463, 1
1, 5852, 1
1, 6177, 1
1, 2493, 2
1, 2918, 1
1, 6861, 3
1, 5784, 1
1, 5017, 1
1, 5198, 1
1, 7022, 1
1, 7060, 1
1, 4626, 1
1, 5162, 1
1, 4723, 5
1, 694, 1
1, 1555, 8
1, 79, 1
1, 1239, 1
1, 1481, 1
1, 1568, 1
1, 3199, 1
1, 297, 1
1, 2846, 1
1, 5770, 1
1, 4092, 1
1, 7021, 1
1, 3765, 2
1, 4289, 1
1, 1861, 8
1, 6342, 1
1, 2316, 1
1, 5381, 1
1, 6667, 1
1, 2627, 1
1, 1746, 1
1, 2911, 2
1, 3989, 6
1, 711, 3
1, 6636, 1
1, 5660, 2
1, 1364, 1
1, 371, 1
1, 6939, 1
1, 3223, 1
1, 4344, 2
1, 6460, 3
1, 1458, 1
1, 2544, 1
1, 1494, 1
1, 4468, 5
1, 1872, 1
1, 55, 2
1, 5212, 2
1, 4051, 15
1, 7375, 1
1, 6583, 1
1, 1678, 1
1, 7374, 14
1, 3563, 1
1, 4013, 2
1, 6928, 9
1, 4356, 1
1, 2727, 2
1, 2212, 1
1, 2475, 1
1, 6634, 1
1, 5472, 1
1, 192, 2
1, 60, 2
1, 1883, 5
1, 6015, 1
1, 3605, 1
1, 1283, 12
1, 2870, 1
1, 3500, 5
1, 3739, 1
1, 4325, 2
1, 2499, 1
1, 2983, 1
1, 2344, 2
1, 6747, 1
1, 3571, 2
1, 5020, 1
1, 7245, 1
1, 1222, 1
1, 6563, 1
1, 5414, 1
1, 3072, 2
1, 70, 1
1, 2247, 1
1, 7155, 10
1, 3862, 1
1, 1480, 2
1, 4259, 2
1, 6960, 1
1, 4875, 4
1, 4729, 1
1, 6477, 3
1, 532, 25
1, 2017, 1
1, 1882, 1
1, 2539, 3
1, 3041, 1
1, 5875, 18
1, 2564, 1
1, 7134, 15
1, 3143, 1
1, 630, 6
1, 5961, 18
1, 3183, 3
1, 3322, 1
1, 4539, 6
1, 5854, 2
1, 2744, 1
1, 6309, 5
1, 3128, 2
2, 2024, 1
2, 1845, 1
2, 5203, 2
2, 7086, 2
2, 3232, 1
2, 5136, 1
2, 4831, 2
2, 5750, 4
2, 7331, 1
2, 6493, 1
2, 7248, 1
2, 4156, 4
2, 2594, 1
2, 4606, 1
2, 2447, 5
2, 6224, 3
2, 6645, 1
2, 325, 1
2, 1649, 1
2, 1580, 1
2, 3792, 3
2, 6275, 1
2, 5064, 1
2, 2567, 3
2, 7298, 1
2, 133, 1
2, 7174, 4
2, 3078, 1
2, 3842, 1
2, 4581, 2
2, 135, 2
2, 4435, 1
2, 4254, 2
2, 618, 3
2, 6517, 1
2, 7104, 1
2, 3779, 1
2, 6260, 1
2, 4934, 1
2, 4752, 2
2, 1853, 1
2, 6830, 1
2, 1324, 1
2, 4615, 1
2, 4873, 2
2, 1323, 4
2, 1950, 1
2, 3359, 1
2, 393, 1
2, 1016, 38
2, 962, 2
2, 5111, 1
2, 2908, 2
2, 7316, 8
2, 5049, 1
2, 3185, 1
2, 7324, 5
2, 868, 1
2, 1436, 2
2, 221, 1
2, 3334, 9
2, 2209, 2
2, 509, 1
2, 3531, 6
2, 6623, 1
2, 3954, 2
2, 4408, 3
2, 1759, 3
2, 2647, 1
2, 3390, 1
2, 7167, 1
2, 3079, 1
2, 5615, 1
2, 5100, 10
2, 3548, 1
2, 6511, 2
2, 3432, 1
2, 1848, 1
2, 4251, 1
2, 2623, 1
2, 252, 1
2, 2906, 1
2, 2130, 1
2, 4980, 3
2, 4364, 3
2, 1972, 2
2, 5190, 1
2, 6628, 12
2, 365, 15
2, 394, 4
2, 3294, 1
2, 6025, 1
2, 1825, 3
2, 3706, 1
2, 3958, 1
2, 982, 5
2, 2312, 1
2, 4978, 2
2, 7239, 1
2, 2454, 2
2, 5964, 1
2, 2561, 4
2, 2482, 1
2, 1725, 1
2, 6732, 1
2, 1591, 4
2, 3721, 2
2, 2843, 4
2, 2449, 1
2, 1346, 3
2, 6659, 5
2, 6465, 1
2, 853, 1
2, 4427, 1
2, 2583, 1
2, 244, 15
2, 6297, 1
2, 2065, 1
2, 5371, 1
2, 5417, 1
2, 360, 1
2, 7387, 1
2, 7295, 1
2, 6199, 1
2, 5453, 1
2, 447, 1
2, 952, 1
2, 6176, 1
2, 902, 1
2, 4857, 2
2, 3886, 4
2, 6953, 1
2, 5143, 1
2, 1517, 2
2, 6144, 1
2, 7038, 2
2, 66, 1
2, 6380, 1
2, 505, 1
2, 2630, 2
2, 4523, 6
2, 6106, 1
2, 936, 1
2, 1177, 2
2, 6029, 1
2, 5636, 1
2, 1952, 1
2, 7347, 2
2, 3175, 1
2, 2213, 1
2, 453, 5
2, 4447, 1
2, 7413, 1
2, 4146, 2
2, 3093, 1
2, 3922, 3
2, 2867, 1
2, 3727, 1
2, 6958, 1
2, 6546, 1
2, 6656, 2
2, 835, 1
2, 4183, 1
2, 6965, 1
2, 2102, 1
2, 1506, 1
2, 3313, 1
2, 1087, 2
2, 4006, 1
2, 2800, 1
2, 4393, 1
2, 3997, 1
2, 1046, 1
2, 1820, 3
2, 828, 1
2, 2756, 1
2, 858, 1
2, 2967, 2
2, 3053, 2
2, 1469, 1
2, 4231, 1
2, 1792, 1
2, 5936, 1
2, 3412, 2
2, 267, 2
2, 2585, 2
2, 7110, 1
2, 2801, 3
2, 1563, 3
2, 4820, 10
2, 0, 2
2, 5886, 2
2, 1298, 3
2, 3885, 1
2, 563, 1
2, 395, 1
2, 6902, 3
2, 1082, 3
2, 2471, 1
2, 6120, 1
2, 3707, 1
2, 818, 1
2, 2224, 3
2, 2699, 2
2, 4652, 1
2, 5173, 7
2, 161, 1
2, 5269, 1
2, 1900, 1
2, 4975, 1
2, 1216, 1
2, 2969, 1
2, 3761, 2
2, 540, 3
2, 5026, 1
2, 3065, 1
2, 6357, 1
2, 6158, 3
2, 6597, 1
2, 4208, 1
2, 5003, 1
2, 5494, 3
2, 6522, 1
2, 5916, 1
2, 2958, 2
2, 4648, 1
2, 926, 3
2, 3180, 1
2, 7186, 1
2, 2225, 1
2, 7143, 11
2, 1049, 1
2, 6702, 1
2, 1112, 2
2, 2411, 6
2, 1738, 1
2, 2637, 3
2, 3360, 1
2, 5490, 1
2, 763, 1
2, 5569, 2
2, 1043, 3
2, 2069, 1
2, 6113, 9
2, 3568, 1
2, 3425, 5
2, 2690, 1
2, 2797, 1
2, 171, 1
2, 861, 2
2, 6740, 1
2, 1373, 1
2, 516, 3
2, 3878, 2
2, 3984, 10
2, 3896, 1
2, 1554, 3
2, 6, 1
2, 6767, 2
2, 4018, 1
2, 3741, 3
2, 2120, 2
2, 6944, 3
2, 2149, 1
2, 1331, 1
2, 4019, 1
2, 6241, 1
2, 3912, 1
2, 6687, 4
2, 1722, 2
2, 7173, 2
2, 2361, 1
2, 1509, 1
2, 6006, 5
2, 5859, 2
2, 582, 5
2, 2635, 3
2, 5322, 1
2, 1113, 1
2, 378, 1
2, 1379, 14
2, 2709, 2
2, 5684, 1
2, 4457, 1
2, 3325, 2
2, 5743, 2
2, 1966, 1
2, 3510, 1
2, 3003, 1
2, 513, 1
2, 5407, 1
2, 5066, 1
2, 4471, 1
2, 5074, 5
2, 6044, 1
2, 469, 1
2, 3195, 1
2, 5676, 1
2, 749, 1
2, 372, 1
2, 5747, 1
2, 671, 1
2, 384, 2
2, 1994, 3
2, 1505, 1
2, 7297, 2
2, 2201, 1
2, 1957, 1
2, 1814, 4
2, 4068, 1
2, 363, 7
2, 4397, 1
2, 84, 3
2, 5437, 1
2, 5485, 1
2, 6181, 5
2, 893, 4
2, 550, 1
2, 7355, 1
2, 6442, 8
2, 5355, 1
2, 2828, 2
2, 1739, 2
2, 1588, 1
2, 3169, 2
2, 2832, 1
2, 2274, 1
2, 5659, 1
2, 6341, 7
2, 6559, 2
2, 6011, 12
2, 4774, 1
2, 3955, 1
2, 5144, 2
2, 2579, 3
2, 1062, 1
2, 2300, 1
2, 1040, 4
2, 794, 2
2, 7292, 1
2, 746, 2
2, 1218, 1
2, 6496, 2
2, 5374, 1
2, 2844, 3
2, 7284, 1
2, 5085, 1
2, 5651, 3
2, 3097, 1
2, 6446, 59
2, 1477, 6
2, 368, 1
2, 1134, 2
2, 6748, 1
2, 6980, 13
2, 7091, 1
2, 5037, 1
2, 464, 1
2, 3045, 3
2, 4908, 3
2, 3417, 2
2, 7183, 1
2, 1291, 1
2, 613, 1
2, 591, 2
2, 5931, 1
2, 1710, 1
2, 4556, 7
